법정동명,법정동코드,폐지여부,상위명칭1
전라남도 고흥군 점암면 사정리,4677037029,존재,전라남도 고흥군 점암면
전라남도 고흥군 점암면 성기리,4677037026,존재,전라남도 고흥군 점암면
전라남도 고흥군 점암면 신안리,4677037031,존재,전라남도 고흥군 점암면
전라남도 고흥군 점암면 양사리,4677037003,폐지,전라남도 고흥군 점암면
전라남도 고흥군 점암면 여호리,4677037024,존재,전라남도 고흥군 점암면
전라남도 고흥군 점암면 연봉리,4677037030,존재,전라남도 고흥군 점암면
전라남도 고흥군 점암면 우천리,4677037001,폐지,전라남도 고흥군 점암면
전라남도 고흥군 점암면 장남리,4677037022,존재,전라남도 고흥군 점암면
전라남도 고흥군 점암면 천학리,4677037021,존재,전라남도 고흥군 점암면
전라남도 고흥군 점암면 화계리,4677037025,존재,전라남도 고흥군 점암면
전라남도 고흥군 포두면,4677035000,존재,전라남도 고흥군
전라남도 고흥군 포두면 길두리,4677035025,존재,전라남도 고흥군 포두면
전라남도 고흥군 포두면 남성리,4677035021,존재,전라남도 고흥군 포두면
전라남도 고흥군 포두면 남촌리,4677035030,존재,전라남도 고흥군 포두면
전라남도 고흥군 포두면 봉림리,4677035027,존재,전라남도 고흥군 포두면
전라남도 고흥군 포두면 상대리,4677035026,존재,전라남도 고흥군 포두면
전라남도 고흥군 포두면 상포리,4677035029,존재,전라남도 고흥군 포두면
전라남도 고흥군 포두면 세동리,4677035024,존재,전라남도 고흥군 포두면
전라남도 고흥군 포두면 송산리,4677035031,존재,전라남도 고흥군 포두면
전라남도 고흥군 포두면 오취리,4677035032,존재,전라남도 고흥군 포두면
전라남도 고흥군 포두면 옥강리,4677035022,존재,전라남도 고흥군 포두면
전라남도 고흥군 포두면 장수리,4677035028,존재,전라남도 고흥군 포두면
전라남도 고흥군 포두면 차동리,4677035023,존재,전라남도 고흥군 포두면
전라남도 고흥군 풍양면,4677031000,존재,전라남도 고흥군
전라남도 고흥군 풍양면 고옥리,4677031025,존재,전라남도 고흥군 풍양면
전라남도 고흥군 풍양면 당두리,4677031024,존재,전라남도 고흥군 풍양면
전라남도 고흥군 풍양면 매곡리,4677031028,존재,전라남도 고흥군 풍양면
전라남도 고흥군 풍양면 보천리,4677031023,존재,전라남도 고흥군 풍양면
전라남도 고흥군 풍양면 봉양리,4677031032,존재,전라남도 고흥군 풍양면
전라남도 고흥군 풍양면 상림리,4677031021,존재,전라남도 고흥군 풍양면
전라남도 고흥군 풍양면 송정리,4677031030,존재,전라남도 고흥군 풍양면
전라남도 고흥군 풍양면 시산리,4677031002,폐지,전라남도 고흥군 풍양면
전라남도 고흥군 풍양면 안동리,4677031027,존재,전라남도 고흥군 풍양면
전라남도 고흥군 풍양면 야막리,4677031022,존재,전라남도 고흥군 풍양면
전라남도 고흥군 풍양면 오산리,4677031001,폐지,전라남도 고흥군 풍양면
전라남도 고흥군 풍양면 율치리,4677031031,존재,전라남도 고흥군 풍양면
전라남도 고흥군 풍양면 풍남리,4677031029,존재,전라남도 고흥군 풍양면
전라남도 고흥군 풍양면 한동리,4677031026,존재,전라남도 고흥군 풍양면
전라남도 곡성군,4672000000,존재,전라남도
전라남도 곡성군 겸면,4672039000,존재,전라남도 곡성군
전라남도 곡성군 겸면 가정리,4672039022,존재,전라남도 곡성군 겸면
전라남도 곡성군 겸면 괴정리,4672039027,존재,전라남도 곡성군 겸면
전라남도 곡성군 겸면 남양리,4672039032,존재,전라남도 곡성군 겸면
전라남도 곡성군 겸면 대명리,4672039028,존재,전라남도 곡성군 겸면
전라남도 곡성군 겸면 마전리,4672039024,존재,전라남도 곡성군 겸면
전라남도 곡성군 겸면 산정리,4672039025,존재,전라남도 곡성군 겸면
전라남도 곡성군 겸면 상덕리,4672039026,존재,전라남도 곡성군 겸면
전라남도 곡성군 겸면 송강리,4672039029,존재,전라남도 곡성군 겸면
전라남도 곡성군 겸면 운교리,4672039030,존재,전라남도 곡성군 겸면
전라남도 곡성군 겸면 칠봉리,4672039031,존재,전라남도 곡성군 겸면
전라남도 곡성군 겸면 평장리,4672039023,존재,전라남도 곡성군 겸면
전라남도 곡성군 겸면 현정리,4672039021,존재,전라남도 곡성군 겸면
전라남도 곡성군 겸면 황산리,4672039001,폐지,전라남도 곡성군 겸면
전라남도 곡성군 고달면,4672036000,존재,전라남도 곡성군
전라남도 곡성군 고달면 고달리,4672036025,존재,전라남도 곡성군 고달면
전라남도 곡성군 고달면 뇌죽리,4672036022,존재,전라남도 곡성군 고달면
전라남도 곡성군 고달면 대사리,4672036023,존재,전라남도 곡성군 고달면
전라남도 곡성군 고달면 두가리,4672036027,존재,전라남도 곡성군 고달면
전라남도 곡성군 고달면 목동리,4672036021,존재,전라남도 곡성군 고달면
전라남도 곡성군 고달면 백곡리,4672036024,존재,전라남도 곡성군 고달면
전라남도 곡성군 고달면 호곡리,4672036026,존재,전라남도 곡성군 고달면
전라남도 곡성군 곡성면,4672003000,폐지,전라남도 곡성군
전라남도 곡성군 곡성면 교촌리,4672003003,폐지,전라남도 곡성군 곡성면
전라남도 곡성군 곡성면 구원리,4672003007,폐지,전라남도 곡성군 곡성면
전라남도 곡성군 곡성면 대평리,4672003009,폐지,전라남도 곡성군 곡성면
전라남도 곡성군 곡성면 동산리,4672003011,폐지,전라남도 곡성군 곡성면
전라남도 곡성군 곡성면 묘천리,4672003014,폐지,전라남도 곡성군 곡성면
전라남도 곡성군 곡성면 서계리,4672003008,폐지,전라남도 곡성군 곡성면
전라남도 곡성군 곡성면 신기리,4672003013,폐지,전라남도 곡성군 곡성면
전라남도 곡성군 곡성면 신리,4672003010,폐지,전라남도 곡성군 곡성면
전라남도 곡성군 곡성면 신월리,4672003005,폐지,전라남도 곡성군 곡성면
전라남도 곡성군 곡성면 월봉리,4672003006,폐지,전라남도 곡성군 곡성면
전라남도 곡성군 곡성면 읍내리,4672003001,폐지,전라남도 곡성군 곡성면
전라남도 곡성군 곡성면 장선리,4672003012,폐지,전라남도 곡성군 곡성면
전라남도 곡성군 곡성면 죽동리,4672003004,폐지,전라남도 곡성군 곡성면
전라남도 곡성군 곡성면 학정리,4672003002,폐지,전라남도 곡성군 곡성면
전라남도 곡성군 곡성읍,4672025000,존재,전라남도 곡성군
전라남도 곡성군 곡성읍 교촌리,4672025023,존재,전라남도 곡성군 곡성읍
전라남도 곡성군 곡성읍 구원리,4672025027,존재,전라남도 곡성군 곡성읍
전라남도 곡성군 곡성읍 대평리,4672025029,존재,전라남도 곡성군 곡성읍
전라남도 곡성군 곡성읍 동산리,4672025031,존재,전라남도 곡성군 곡성읍
전라남도 곡성군 곡성읍 묘천리,4672025034,존재,전라남도 곡성군 곡성읍
전라남도 곡성군 곡성읍 서계리,4672025028,존재,전라남도 곡성군 곡성읍
전라남도 곡성군 곡성읍 신기리,4672025033,존재,전라남도 곡성군 곡성읍
전라남도 곡성군 곡성읍 신리,4672025030,존재,전라남도 곡성군 곡성읍
전라남도 곡성군 곡성읍 신월리,4672025025,존재,전라남도 곡성군 곡성읍
전라남도 곡성군 곡성읍 월봉리,4672025026,존재,전라남도 곡성군 곡성읍
전라남도 곡성군 곡성읍 읍내리,4672025021,존재,전라남도 곡성군 곡성읍
전라남도 곡성군 곡성읍 장선리,4672025032,존재,전라남도 곡성군 곡성읍
전라남도 곡성군 곡성읍 죽동리,4672025024,존재,전라남도 곡성군 곡성읍
전라남도 곡성군 곡성읍 학정리,4672025022,존재,전라남도 곡성군 곡성읍
전라남도 곡성군 목사동면,4672034000,존재,전라남도 곡성군
전라남도 곡성군 목사동면 공북리,4672034027,존재,전라남도 곡성군 목사동면
전라남도 곡성군 목사동면 구룡리,4672034023,존재,전라남도 곡성군 목사동면
전라남도 곡성군 목사동면 대곡리,4672034028,존재,전라남도 곡성군 목사동면
