거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,date
"63,700",2002,2020,벚꽃로,00073,00000,11545,02,0,3116013,독산동,0711,0002,11545,10200,1,금천현대,10,23,11545-23,84.83,711-2,11545,12,20201213051618
"56,400",2002,2020,벚꽃로,00073,00000,11545,02,0,3116013,독산동,0711,0002,11545,10200,1,금천현대,10,25,11545-23,59.82,711-2,11545,15,20201213051618
"65,800",2002,2020,벚꽃로,00073,00000,11545,02,0,3116013,독산동,0711,0002,11545,10200,1,금천현대,10,26,11545-23,84.83,711-2,11545,4,20201213051618
"65,000",2018,2020,시흥대로,00291,00001,11545,00,0,2005010,독산동,1155,0000,11545,10200,1,금천 롯데캐슬 골드파크 3차,10,26,,59.968,1155,11545,41,20201213051618
"69,000",2004,2020,범안로,01136,00000,11545,02,0,3000027,독산동,1140,0000,11545,10200,1,독산동중앙하이츠빌,10,31,11545-108,84.8768,1140,11545,3,20201213051618
"40,500",2000,2020,독산로50길,00057,00002,11545,02,0,4151113,시흥동,1008,0000,11545,10300,1,금강,10,5,11545-31,59.95,1008,11545,3,20201213051618
"61,000",1981,2020,시흥대로47길,00043,00000,11545,01,0,4151312,시흥동,1002,0001,11545,10300,1,럭키남서울아파트,10,5,11545-36,49.75,1002-1,11545,4,20201213051618
"59,000",2004,2020,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,10,6,11545-55,84.97,1013,11545,3,20201213051618
"68,500",2004,2020,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,10,7,11545-55,114.84,1013,11545,5,20201213051618
"89,700",2014,2020,시흥대로,00165,00000,11545,02,0,2005010,시흥동,1026,0000,11545,10300,1,남서울힐스테이트,10,7,11545-1642,84.697,1026,11545,10,20201213051618
"58,700",2000,2020,금하로,00793,00000,11545,01,0,3000024,시흥동,1010,0000,11545,10300,1,벽산,10,9,11545-39,84.99,1010,11545,9,20201213051618
"42,000",2006,2020,독산로36길,00036,00000,11545,01,0,4151090,시흥동,0806,0000,11545,10300,1,시흥동 월드메르디앙,10,9,11545-1421,59.88,806,11545,5,20201213051618
"69,500",2004,2020,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,10,9,11545-55,114.84,1013,11545,11,20201213051618
"42,000",2000,2020,금하로,00793,00000,11545,01,0,3000024,시흥동,1010,0000,11545,10300,1,벽산,10,9,11545-39,59.94,1010,11545,7,20201213051618
"56,500",1981,2020,시흥대로47길,00043,00000,11545,01,0,4151312,시흥동,1002,0001,11545,10300,1,럭키남서울아파트,10,10,11545-36,49.75,1002-1,11545,1,20201213051618
"41,500",1999,2020,독산로50길,00089,00000,11545,02,0,4151113,시흥동,0005,0013,11545,10300,1,삼익,10,12,11545-41,59.9,5-13,11545,12,20201213051618
"28,500",1989,2020,독산로10길,00096,00000,11545,01,0,4151056,시흥동,0384,0012,11545,10300,1,남서울건영2,10,13,11545-34,41.34,384-12,11545,4,20201213051618
"49,200",1981,2020,시흥대로47길,00043,00000,11545,01,0,4151312,시흥동,1002,0001,11545,10300,1,럭키남서울아파트,10,14,11545-36,41.22,1002-1,11545,1,20201213051618
"48,000",2002,2020,금하로,00750,00000,11545,01,0,3000024,시흥동,1011,0000,11545,10300,1,우방,10,14,11545-63,84.84,1011,11545,17,20201213051618
"57,200",2004,2020,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,10,14,11545-55,84.97,1013,11545,6,20201213051618
"40,500",1996,2020,금하로23라길,00031,00000,11545,01,0,4151023,시흥동,0209,0000,11545,10300,1,현대(209),10,15,11545-51,82.53,209,11545,12,20201213051618
"24,600",2002,2020,시흥대로14길,00029,00000,11545,01,0,4151280,시흥동,0959,0011,11545,10300,1,백운스위트빌,10,16,11545-61,64.51,959-11,11545,1,20201213051618
"43,300",1989,2020,독산로10길,00096,00000,11545,01,0,4151056,시흥동,0384,0012,11545,10300,1,남서울건영2,10,17,11545-34,61.14,384-12,11545,10,20201213051618
"39,500",2004,2020,독산로36길,00062,00000,11545,01,0,4151090,시흥동,1016,0000,11545,10300,1,한빛무궁화101동,10,17,11545-113,68.309,1016,11545,6,20201213051618
"42,500",2004,2020,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,10,17,11545-55,59.34,1013,11545,1,20201213051618
"55,000",2004,2020,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,10,17,11545-55,84.97,1013,11545,2,20201213051618
"55,000",2004,2020,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,10,17,11545-55,84.97,1013,11545,2,20201213051618
"21,000",2001,2020,독산로24길,00021,00000,11545,01,0,4151068,시흥동,0818,0014,11545,10300,1,백조,10,20,11545-173,53.54,818-14,11545,5,20201213051618
"62,500",2000,2020,금하로,00793,00000,11545,01,0,3000024,시흥동,1010,0000,11545,10300,1,벽산,10,21,11545-39,114.84,1010,11545,17,20201213051618
"32,800",1996,2020,시흥대로26길,00016,00000,11545,01,0,4151291,시흥동,0952,0000,11545,10300,1,낙원,10,22,11545-32,84.94,952,11545,3,20201213051618
"58,000",2004,2020,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,10,22,11545-55,84.97,1013,11545,9,20201213051618
"28,500",2003,2020,독산로40길,00102,00000,11545,01,0,4151095,시흥동,0796,0007,11545,10300,1,한빛로얄,10,23,11545-77,81.95,796-7,11545,1,20201213051618
"49,800",1981,2020,시흥대로47길,00043,00000,11545,01,0,4151312,시흥동,1002,0001,11545,10300,1,럭키남서울아파트,10,24,11545-36,41.22,1002-1,11545,4,20201213051618
"40,400",1989,2020,독산로10길,00096,00000,11545,01,0,4151056,시흥동,0384,0012,11545,10300,1,남서울건영2,10,26,11545-34,61.14,384-12,11545,2,20201213051618
"36,800",2004,2020,시흥대로50길,00012,00027,11545,01,0,4151315,시흥동,0902,0007,11545,10300,1,청우그린,10,26,11545-175,74.6,902-7,11545,2,20201213051618
"59,000",2004,2020,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,10,26,11545-55,84.97,1013,11545,9,20201213051618
"24,000",1989,2020,독산로10길,00096,00000,11545,01,0,4151056,시흥동,0384,0012,11545,10300,1,남서울건영2,10,28,11545-34,41.34,384-12,11545,1,20201213051618
"32,500",1989,2020,독산로10길,00096,00000,11545,01,0,4151056,시흥동,0384,0012,11545,10300,1,남서울건영2,10,29,11545-34,41.34,384-12,11545,11,20201213051618
"53,250",2003,2020,탑골로2길,00019,00000,11545,01,0,4151372,시흥동,1012,0000,11545,10300,1,백운한비치,10,29,11545-75,78.1642,1012,11545,11,20201213051618
"44,000",2004,2020,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,10,31,11545-55,59.34,1013,11545,1,20201213051618
"83,000",2000,2020,석계로,00049,00000,11350,01,0,3110004,월계동,0929,0000,11350,10200,1,현대,12,1,11350-156,84.98,929,11350,23,20201213051618
"89,900",2002,2020,마들로,00031,00000,11350,01,0,3109006,월계동,0018,0000,11350,10200,1,한진한화그랑빌,12,3,11350-133,84.97,18,11350,17,20201213051618
"86,000",2002,2020,마들로,00031,00000,11350,01,0,3109006,월계동,0018,0000,11350,10200,1,한진한화그랑빌,12,4,11350-133,84.97,18,11350,2,20201213051618
"71,000",2001,2020,섬밭로,00139,00000,11350,01,0,3110005,공릉동,0725,0000,11350,10300,1,풍림아파트A,12,1,11350-183,84.99,725,11350,4,20201213051618
"85,000",2000,2020,노원로,00062,00000,11350,01,0,3110002,공릉동,0106,0000,11350,10300,1,효성화운트빌아파트,12,1,11350-190,99.917,106,11350,12,20201213051618
"31,500",1994,2020,섬밭로,00156,00000,11350,01,0,3110005,공릉동,0707,0000,11350,10300,1,시영2단지(라이프)아파트,12,3,11350-160,34.44,707,11350,3,20201213051618
"49,700",1994,2020,섬밭로,00156,00000,11350,01,0,3110005,공릉동,0707,0000,11350,10300,1,시영2단지(라이프)아파트,12,3,11350-160,49.5,707,11350,6,20201213051618
"51,900",1988,2020,공릉로,00351,00000,11350,00,0,3005050,하계동,0284,0000,11350,10400,1,한신1,12,7,11350-81,44.52,284,11350,9,20201213051618
"55,750",1988,2020,동일로227길,00086,00000,11350,01,0,4130216,상계동,0624,0000,11350,10500,1,상계주공16(고층),12,1,11350-35,58.01,624,11350,5,20201213051618
"54,500",1988,2020,동일로227길,00086,00000,11350,01,0,4130216,상계동,0624,0000,11350,10500,1,상계주공16(고층),12,1,11350-35,59.39,624,11350,13,20201213051618
"56,700",1988,2020,동일로214길,00021,00000,11350,01,0,4130207,상계동,0749,0005,11350,10500,1,상계주공4(고층),12,3,11350-38,49.94,749-5,11350,8,20201213051618
"56,700",1988,2020,노원로,00532,00000,11350,03,0,3110002,상계동,0670,0000,11350,10500,1,상계주공9(고층),12,3,11350-43,49.94,670,11350,14,20201213051618
"35,000",1989,2020,한글비석로,00396,00000,11350,02,0,3110009,상계동,0173,0001,11350,10500,1,벽산,12,5,11350-10,46.8,173-1,11350,8,20201213051618
"72,000",1988,2020,상계로1길,00092,00000,11350,01,0,4130277,상계동,0691,0000,11350,10500,1,상계주공7(고층),12,5,11350-41,59.39,691,11350,12,20201213051618
"52,000",1988,2020,노원로,00564,00000,11350,03,0,3110002,상계동,0666,0000,11350,10500,1,상계주공10(저층),12,6,11350-205,54.54,666,11350,3,20201213051618
"50,000",1989,2020,상계로,00193,00014,11350,01,0,3110003,상계동,0172,0000,11350,10500,1,상계대림,12,7,11350-5,59.67,172,11350,15,20201213051618
"38,500",1989,2020,한글비석로54길,00092,00000,11350,01,0,4130429,상계동,0637,0000,11350,10500,1,상계주공13(고층),12,7,11350-33,45.9,637,11350,4,20201213051618
"41,700",1988,2020,한글비석로,00530,00000,11350,02,0,3110009,상계동,0647,0000,11350,10500,1,상계주공12(고층),12,8,11350-32,41.3,647,11350,1,20201213051618
"36,900",1989,2020,한글비석로54길,00092,00000,11350,01,0,4130429,상계동,0637,0000,11350,10500,1,상계주공13(고층),12,9,11350-33,41.3,637,11350,6,20201213051618
"69,900",2005,2020,한글비석로14길,00036,00000,11350,01,0,4130387,중계동,0599,0000,11350,10600,1,중계스타클래스,12,1,11350-430,84.801,599,11350,2,20201213051618
"68,000",1991,2020,덕릉로,00517,00000,11350,00,0,3000004,중계동,0515,0002,11350,10600,1,건영2,12,3,11350-87,75.02,515-2,11350,5,20201213051618
"74,000",1992,2020,중계로,00230,00000,11350,03,0,3110007,중계동,0359,0001,11350,10600,1,주공5,12,3,11350-114,58.46,359-1,11350,9,20201213051618
"59,500",1993,2020,중계로8길,00106,00000,11350,01,0,4130375,중계동,0577,0000,11350,10600,1,현대1(4차),12,4,11350-128,71.16,577,11350,8,20201213051618
"38,500",1995,2020,월계로55길,00015,00000,11350,01,0,4130336,월계동,0320,0011,11350,10200,1,사슴3,11,2,11350-141,39.6,320-11,11350,9,20201213051618
"36,000",1992,2020,초안산로1길,00018,00000,11350,01,0,4130377,월계동,0556,0000,11350,10200,1,주공2,11,2,11350-149,44.52,556,11350,9,20201213051618
"79,400",1986,2020,마들로,00111,00000,11350,01,0,3109006,월계동,0013,0000,11350,10200,1,삼호3,11,3,11350-197,59.22,13,11350,13,20201213051618
"104,000",2019,2020,초안산로2라길,00026,00000,11350,01,0,4130382,월계동,0951,0000,11350,10200,1,월계센트럴아이파크,11,3,,84.99,951,11350,17,20201213051618
"89,700",2002,2020,마들로,00031,00000,11350,01,0,3109006,월계동,0018,0000,11350,10200,1,한진한화그랑빌,11,5,11350-133,84.97,18,11350,17,20201213051618
"27,000",1997,2020,우이천로,00102,00000,11350,01,0,3109008,월계동,0924,0000,11350,10200,1,초안2,11,5,11350-152,49.6,924,11350,6,20201213051618
"69,000",1986,2020,마들로,00111,00000,11350,01,0,3109006,월계동,0013,0000,11350,10200,1,미륭,11,7,11350-139,51.48,13,11350,12,20201213051618
"90,000",2016,2020,월계로42길,00097,00000,11350,00,,4130327,월계동,0949,0000,11350,10200,1,꿈의숲 SK VIEW,11,7,11350-2140,84.93,949,11350,12,20201213051618
"78,000",2005,2020,화랑로47길,00038,00000,11350,01,0,4130438,월계동,0944,0000,11350,10200,1,풍림아이원,11,7,11350-1665,84.303,944,11350,16,20201213051618
"62,500",2004,2020,우이천로2나길,00014,00000,11350,01,0,4130325,월계동,0939,0000,11350,10200,1,월계흥화브라운빌,11,7,11350-224,84.91,939,11350,8,20201213051618
"60,500",1987,2020,마들로,00127,00000,11350,01,0,3109006,월계동,0012,0000,11350,10200,1,삼호4,11,7,11350-143,50.18,12,11350,8,20201213051618
"66,000",1986,2020,마들로,00059,00000,11350,01,0,3109006,월계동,0013,0000,11350,10200,1,미성,11,7,11350-140,50.14,13,11350,13,20201213051618
"32,000",1992,2020,초안산로1길,00018,00000,11350,01,0,4130377,월계동,0556,0000,11350,10200,1,주공2,11,9,11350-149,38.64,556,11350,8,20201213051618
"49,000",2004,2020,광운로,00053,00017,11350,01,0,3110001,월계동,0387,0000,11350,10200,1,월계로즈빌(387),11,9,11350-250,83.01,387,11350,10,20201213051618
"78,500",1986,2020,마들로,00111,00000,11350,01,0,3109006,월계동,0013,0000,11350,10200,1,삼호3,11,9,11350-197,59.22,13,11350,7,20201213051618
"37,000",1998,2020,월계로45가길,00089,00000,11350,01,0,4130332,월계동,0780,0000,11350,10200,1,청백3,11,9,11350-150,49.77,780,11350,9,20201213051618
"64,500",2000,2020,석계로,00049,00000,11350,01,0,3110004,월계동,0929,0000,11350,10200,1,현대,11,10,11350-156,59.95,929,11350,21,20201213051618
"31,500",1995,2020,월계로55길,00015,00000,11350,01,0,4130336,월계동,0320,0011,11350,10200,1,사슴3,11,11,11350-141,33.18,320-11,11350,7,20201213051618
"81,000",2016,2020,월계로42길,00097,00000,11350,00,,4130327,월계동,0949,0000,11350,10200,1,꿈의숲 SK VIEW,11,11,11350-2140,59.92,949,11350,10,20201213051618
"25,600",1998,2020,덕릉로60길,00185,00000,11350,01,0,4127052,월계동,0923,0000,11350,10200,1,초안1,11,11,11350-153,39.6,923,11350,8,20201213051618
"39,500",1995,2020,마들로3길,00037,00000,11350,01,0,4130262,월계동,0322,0001,11350,10200,1,성원(사슴4),11,12,11350-146,39.6,322-1,11350,7,20201213051618
"39,800",1995,2020,마들로3길,00037,00000,11350,01,0,4130262,월계동,0322,0001,11350,10200,1,성원(사슴4),11,16,11350-146,39.6,322-1,11350,2,20201213051618
"71,500",1986,2020,마들로,00111,00000,11350,01,0,3109006,월계동,0013,0000,11350,10200,1,미륭,11,17,11350-139,51.48,13,11350,11,20201213051618
"63,000",2000,2020,석계로,00049,00000,11350,01,0,3110004,월계동,0929,0000,11350,10200,1,현대,11,17,11350-156,59.95,929,11350,11,20201213051618
"66,600",2000,2020,석계로,00049,00000,11350,01,0,3110004,월계동,0929,0000,11350,10200,1,현대,11,17,11350-156,59.95,929,11350,21,20201213051618
"32,000",1998,2020,덕릉로60길,00185,00000,11350,01,0,4127052,월계동,0923,0000,11350,10200,1,초안1,11,17,11350-153,49.6,923,11350,11,20201213051618
"55,500",1992,2020,초안산로1길,00018,00000,11350,01,0,4130377,월계동,0556,0000,11350,10200,1,주공2,11,17,11350-149,59.97,556,11350,15,20201213051618
"29,500",1995,2020,월계로55길,00015,00000,11350,01,0,4130336,월계동,0320,0011,11350,10200,1,사슴3,11,17,11350-141,33.18,320-11,11350,15,20201213051618
"34,000",1995,2020,월계로55길,00015,00000,11350,01,0,4130336,월계동,0320,0011,11350,10200,1,사슴3,11,17,11350-141,33.18,320-11,11350,14,20201213051618
"38,900",1995,2020,월계로55길,00015,00000,11350,01,0,4130336,월계동,0320,0011,11350,10200,1,사슴3,11,17,11350-141,39.6,320-11,11350,15,20201213051618
"88,000",2019,2020,초안산로2라길,00026,00000,11350,01,0,4130382,월계동,0951,0000,11350,10200,1,월계센트럴아이파크,11,18,,84.99,951,11350,10,20201213051618
"72,500",2002,2020,마들로,00031,00000,11350,01,0,3109006,월계동,0018,0000,11350,10200,1,한진한화그랑빌,11,19,11350-133,59.94,18,11350,4,20201213051618
"65,000",2017,2020,마들로5길,00025,00000,11350,01,0,4130264,월계동,0950,0000,11350,10200,1,녹천역두산위브아파트,11,19,11350-2194,59.7828,950,11350,3,20201213051618
"36,500",1992,2020,초안산로1길,00018,00000,11350,01,0,4130377,월계동,0556,0000,11350,10200,1,주공2,11,19,11350-149,44.52,556,11350,6,20201213051618
"59,000",1986,2020,마들로,00059,00000,11350,01,0,3109006,월계동,0013,0000,11350,10200,1,미성,11,19,11350-140,33.28,13,11350,2,20201213051618
"73,000",1983,2020,광운로2나길,00030,00000,11350,01,0,4130055,월계동,0436,0000,11350,10200,1,동신,11,20,11350-137,91.6,436,11350,4,20201213051618
"76,500",2005,2020,화랑로47길,00038,00000,11350,01,0,4130438,월계동,0944,0000,11350,10200,1,풍림아이원,11,20,11350-1665,59.149,944,11350,23,20201213051618
"60,000",1987,2020,마들로,00127,00000,11350,01,0,3109006,월계동,0012,0000,11350,10200,1,삼호4,11,21,11350-143,50.18,12,11350,14,20201213051618
"68,500",1986,2020,마들로,00059,00000,11350,01,0,3109006,월계동,0013,0000,11350,10200,1,미성,11,23,11350-140,50.14,13,11350,5,20201213051618
"78,000",1986,2020,마들로,00111,00000,11350,01,0,3109006,월계동,0013,0000,11350,10200,1,삼호3,11,23,11350-197,59.22,13,11350,14,20201213051618
"58,500",1995,2020,마들로3길,00037,00000,11350,01,0,4130262,월계동,0322,0001,11350,10200,1,성원(사슴4),11,23,11350-146,59.94,322-1,11350,7,20201213051618
"64,800",2000,2020,석계로,00049,00000,11350,01,0,3110004,월계동,0929,0000,11350,10200,1,현대,11,25,11350-156,59.95,929,11350,16,20201213051618
"74,800",2005,2020,화랑로47길,00038,00000,11350,01,0,4130438,월계동,0944,0000,11350,10200,1,풍림아이원,11,25,11350-1665,59.149,944,11350,11,20201213051618
"91,000",2002,2020,마들로,00031,00000,11350,01,0,3109006,월계동,0018,0000,11350,10200,1,한진한화그랑빌,11,27,11350-133,84.97,18,11350,7,20201213051618
"70,000",2002,2020,마들로,00031,00000,11350,01,0,3109006,월계동,0018,0000,11350,10200,1,한진한화그랑빌,11,28,11350-133,59.94,18,11350,3,20201213051618
"67,000",1986,2020,마들로,00111,00000,11350,01,0,3109006,월계동,0013,0000,11350,10200,1,미륭,11,28,11350-139,51.48,13,11350,3,20201213051618
"70,000",1986,2020,마들로,00111,00000,11350,01,0,3109006,월계동,0013,0000,11350,10200,1,미륭,11,30,11350-139,51.48,13,11350,14,20201213051618
"88,000",2019,2020,초안산로2라길,00026,00000,11350,01,0,4130382,월계동,0951,0000,11350,10200,1,월계센트럴아이파크,11,30,,84.99,951,11350,20,20201213051618
"56,000",1987,2020,마들로,00127,00000,11350,01,0,3109006,월계동,0012,0000,11350,10200,1,삼호4,11,30,11350-143,50.18,12,11350,2,20201213051618
"50,000",1999,2020,공릉로34길,00062,00000,11350,01,0,4130010,공릉동,0081,0000,11350,10300,1,태강아파트,11,2,11350-182,49.6,81,11350,14,20201213051618
"46,000",1996,2020,공릉로,00206,00000,11350,00,0,3005050,공릉동,0705,0000,11350,10300,1,동부아파트,11,3,11350-166,59.34,705,11350,12,20201213051618
"47,600",1994,2020,동일로198가길,00013,00000,11350,01,0,4130194,공릉동,0714,0000,11350,10300,1,삼익4단지아파트,11,3,11350-171,59.04,714,11350,2,20201213051618
"79,000",2000,2020,공릉로,00126,00000,11350,01,0,3005050,공릉동,0747,0000,11350,10300,1,두산힐스빌아파트,11,3,11350-168,84.9,747,11350,6,20201213051618
